Player_Name,Market Value (M Euro),Cluster,Goals per match,Shots_PA,Shooting accuracy %,Tackles_PA,Interceptions_PA,Recoveries_PA,Duels_won_PA,Tackle success %,Aerial_battles_won_PA,Assists_PA,Passes per match,Through_balls_PA,Accurate_long_balls_PA,Big_chances_PA
Matt Ritchie,1.0,Balanced,-0.2912472691774698,0.4406670445038578,-0.78279259859944,-0.3042830642773386,0.6503572360201688,0.13206978557518767,-0.31892492908377906,0.9433407507306281,0.13926062791110214,0.6252370705460272,-0.2603338162711265,-0.5242825035503126,0.2701772900413122,0.4938097474281081
Phil Foden,150.0,Attacking,2.9237138144447044,1.4614422915592153,1.4564013595691712,-1.1773324772424485,-0.8977132715996953,-0.9277149650774922,-0.39476002779004077,0.48261731646864625,-0.5650964529777459,1.0021138252538206,-0.014669270051953115,0.23472522145008545,-0.6776489581244841,0.7940835360940107
Orel Mangala,20.0,Balanced,-0.6622043172877208,-1.1364941986824173,-1.1186716923247315,-0.42686818609052213,0.8432582280996264,-0.3672605648672054,-0.4454267796371628,0.2522555993376553,-0.4092504660672397,-0.8905221556801123,-0.5377208114014846,-0.7935475061036452,-0.5977794416234342,-0.9761822294412893
Carlos Baleba,22.0,Balanced,-1.1568137147680553,-0.29890153790082963,-1.230631390233162,0.07230499135976565,-0.0013719308574957614,-0.3442892591371453,0.05757595547241984,-0.6691912691863084,0.556904568392402,-1.1859667506224953,-0.25516969668093364,-1.051593133550589,-0.6055875173567399,-0.857452935499148
Harry Winks,12.0,Balanced,-0.9095090160278879,-1.3314242581205282,-1.1186716923247315,-0.7705285733676365,0.21157175683501553,-0.10645984081523759,-0.9616443159066113,0.8281598921651326,-0.6029920657548307,-0.8679691331654266,0.8182294467091487,-0.17207120488600577,0.6505470968743247,-0.755692162362139
Michael Olise,55.0,Attacking,0.9452762245233665,0.9574710838089823,0.4487640783932962,-0.37349657863199737,-0.39691890276807346,-0.23976352925593908,0.6440914235839323,0.5977981750341417,-0.5080411778459459,2.539517531943653,-0.2544319653109062,0.057688374681699885,-0.0891309178164585,1.9024400693483228
Cesare Casadei,10.0,Balanced,-1.1568137147680553,-1.8760992565200052,-3.4698253484017734,-1.4562989364348597,-1.6520005159296263,-2.511604252822618,-1.340770750634254,0.2522555993376553,0.7156782978315738,-1.1859667506224953,-1.9003106518423658,-1.051593133550589,-1.219444235007895,-1.1674683141258502
Morgan Gibbs-White,40.0,Attacking,0.07970977893278103,0.5632998816109864,-0.22299410905728714,-1.1277904155108691,-0.8931139591342688,-0.3202850641001587,-0.06974288709882008,0.2522555993376553,0.8408901007226282,0.9590090484307416,-0.5259171094810439,0.8711614807187118,-0.0891309178164585,0.8791372748569316
Christian Eriksen,8.0,Attacking,1.1925809232635336,2.3039128082982048,0.5607237763017268,-0.45694155251152363,-0.1394974478722124,0.7472205258675304,-0.72551548301579,1.5192450435581055,-0.44976498006568083,2.4783669060934512,1.3523469586090935,1.7488291184821294,1.1737536522176872,1.5483955757184884
Ryan Yates,12.0,Balanced,-0.9095090160278879,-0.10372332022170651,-0.8947522965078705,0.2947332085448521,-0.4926918456328722,-0.2933363246160047,0.6633218737639632,-0.09328697635883108,0.9116646201080517,-0.5350653773900576,-0.649855979645672,-0.8620908758942396,-0.5149894386137279,-0.6055654403649525
Christian Nørgaard,18.0,Defensive,-0.2912472691774698,-0.16717953063153568,0.0009252867595739772,1.8573857556892865,2.47729176309972,2.0997566977687954,0.984824006641924,-0.09328697635883108,0.9215607162252252,0.03477135595262619,0.9170854502928403,0.014617371065354708,0.5635045077972073,0.6108616599745732
Kobbie Mainoo,55.0,Defensive,0.2033621283028646,-1.092006676406472,1.2324819637523101,0.7153428636399953,1.1688058339168539,0.031857500725483726,0.9681886106180554,0.7129790335996372,0.12027681243467934,-0.6900418948263524,0.29075151713945185,0.6809989364503193,-0.50073621465235,-1.1674683141258502
Yoane Wissa,28.0,Balanced,2.1817997182242026,0.545875602052908,1.1205222658438796,-1.3155703208601166,-1.1049350420200061,-1.1396009578146151,-0.577670968044402,0.2522555993376553,0.19096892530402484,-0.12799372492405667,-1.5631674157397764,-0.47406244355028626,-1.1392806481220843,-0.31123536363305376
Jeffrey Schlupp,7.0,Balanced,-0.16759491980738625,-0.33114646903704376,0.11288498466800453,0.319206340300176,0.5109342744352616,-0.2812075880503117,0.5408300788542603,0.9433407507306281,0.8285840609883182,-0.46595733035550246,-0.8726508533939915,-0.8269978652171379,-0.5260752794725775,-0.46821140455673305
Andreas Pereira,20.0,Attacking,-0.16759491980738625,0.6201502852538697,0.33680438048486566,-1.1714960497328613,-1.0232229320398614,-0.5661200835480115,-1.007476134114951,-0.323648693489822,-0.5975688202415766,0.8145436846229633,-0.3562388943747078,-0.12656516397383277,-0.05107518301204077,0.7372871901483792
Mason Mount,35.0,Attacking,1.1925809232635336,1.6063533061911348,0.4487640783932962,-0.0169762999981504,-0.4305353629762497,-0.23852749234731824,-0.11874649495068418,-1.1299147034482904,-0.5512265639692665,0.9208588436562919,0.2059124095862839,-0.08970581192939496,-0.42209773762405756,0.9406362605357246
Cole Palmer,80.0,Attacking,4.036584958775457,2.5480837258175657,1.1205222658438796,-1.27322719758984,-0.6076027930112602,-0.9432053248598407,-0.8269890649516207,-0.8995529863172993,-1.062587471887151,2.8535666202260885,-0.11647619911575467,2.0355709184510293,0.13504395720063228,2.592172732128883
Thomas Partey,18.0,Defensive,-0.41489961854755353,0.15880767758416395,-1.3425910881415926,0.4878375322035819,0.5704529718282065,1.2511305902264034,0.4773124009613608,0.13707474077215984,0.4499753220354088,-0.7608883027972299,1.4541538876728954,0.5572423600216831,1.5625876349947507,-0.8005113353432233
Martin Ødegaard,110.0,Attacking,1.9344950194840353,1.6512718972174087,0.33680438048486566,-0.4070363417974021,-0.9818453103903413,0.2315835610334636,-0.39492313308708266,-1.4754572791447766,-0.6866112805751922,1.3690381064392338,1.0535657537479368,3.169001148971624,-0.06774227500430154,1.6375508316885512
Emile Smith Rowe,22.0,Balanced,0.8216238751532827,-0.20084924599631218,2.1281595470197545,-1.4689028427236737,-0.7292394756001461,-0.8760182221894137,-1.3481399658620599,-0.4388295520553175,-0.873971933059412,0.3197328115537464,-0.6181335307344874,-0.6862875766226867,-1.0282772268132319,-0.19260067772140116
Jorginho,12.0,Defensive,0.32701447767294817,-1.1078906881583117,1.2324819637523101,0.6475088911764205,1.5877000633348728,1.4300932370973392,-0.05868201380190066,-0.4388295520553175,-0.39836941701786416,-0.5722254926206388,2.3202505160852365,1.427640822970048,1.3152767624083783,-0.02503595200424597
Fabio Vieira,22.0,Balanced,-0.41489961854755353,-0.6563996874545094,-1.4545507860500233,-1.7178299919277458,-1.2168347980469738,-1.6015456156096484,-1.8300866417605712,1.0585216092961236,-0.9779081495195928,0.49717215389774794,-1.439966276945176,-0.13279430855010727,-1.1226950784215717,0.19472047074905335
Declan Rice,120.0,Defensive,-0.2912472691774698,-0.32284919305700643,-0.22299410905728714,1.1307235655529309,2.1383816961584574,1.9005402143670003,0.5528318178316216,-0.20846783492432655,0.9774929373965757,-0.16577847584185806,1.2431627158450167,-0.7545773501218618,1.662495947714505,-0.47025005443885876
Ainsley Maitland-Niles,9.0,Balanced,-1.0331613653979717,-1.3893384193241423,0.0009252867595739772,0.34442635849551434,0.8951162547963586,0.062424568808443666,-0.0950353397392719,0.02189388220666438,-0.30833942506510353,-0.8037861278071191,-0.14450999117680144,-0.7734246819449385,-0.16319197502876817,-0.7550625352187693
Rodri,130.0,Defensive,0.4506668270430319,0.37646728866164775,0.0009252867595739772,0.6503110394572578,0.4093769742717249,2.3980787111405015,1.150002698054261,0.2522555993376553,2.33370191055562,0.4996044355516788,4.011868547558405,-0.17528211548654568,4.252755170756118,-0.0761425015035287
